read_id,observed,expected,read_len,o_minus_e,contaminated,missed_id,false_id
239499,229,228,229,1,1,1,0
239498,229,228,229,1,1,1,0
239497,229,228,229,1,1,1,0
239496,229,228,229,1,1,1,0
239495,229,228,229,1,1,1,0
239494,229,228,229,1,1,1,0
239493,229,228,229,1,1,1,0
239492,229,228,229,1,1,1,0
239500,229,228,229,1,1,1,0
236550,226,225,226,1,1,1,0
239511,229,228,229,1,1,1,0
239425,229,228,229,1,1,1,0
247876,228,227,228,1,1,1,0
247877,228,227,228,1,1,1,0
247878,228,227,228,1,1,1,0
247879,228,227,228,1,1,1,0
247880,228,227,228,1,1,1,0
247881,228,227,228,1,1,1,0
247882,228,227,228,1,1,1,0
247883,228,227,228,1,1,1,0
239512,229,228,229,1,1,1,0
247884,228,227,228,1,1,1,0
247818,228,227,228,1,1,1,0
247843,228,227,228,1,1,1,0
247872,228,227,228,1,1,1,0
239481,229,228,229,1,1,1,0
239482,229,228,229,1,1,1,0
239458,229,228,229,1,1,1,0
239453,229,228,229,1,1,1,0
239430,229,228,229,1,1,1,0
247885,228,227,228,1,1,1,0
239491,229,228,229,1,1,1,0
236552,226,225,226,1,1,1,0
236554,226,225,226,1,1,1,0
238673,227,226,227,1,1,1,0
238672,227,226,227,1,1,1,0
238671,227,226,227,1,1,1,0
238670,227,226,227,1,1,1,0
238669,227,226,227,1,1,1,0
238668,227,226,227,1,1,1,0
238667,227,226,227,1,1,1,0
238666,227,226,227,1,1,1,0
238665,227,226,227,1,1,1,0
238664,227,226,227,1,1,1,0
238663,227,226,227,1,1,1,0
238662,227,226,227,1,1,1,0
238661,227,226,227,1,1,1,0
238660,227,226,227,1,1,1,0
238659,227,226,227,1,1,1,0
238658,227,226,227,1,1,1,0
238657,227,226,227,1,1,1,0
238674,227,226,227,1,1,1,0
238675,227,226,227,1,1,1,0
238676,227,226,227,1,1,1,0
238679,227,226,227,1,1,1,0
238681,227,226,227,1,1,1,0
238678,227,226,227,1,1,1,0
238677,227,226,227,1,1,1,0
238650,227,226,227,1,1,1,0
238643,227,226,227,1,1,1,0
238622,227,226,227,1,1,1,0
238692,227,226,227,1,1,1,0
238691,227,226,227,1,1,1,0
238656,227,226,227,1,1,1,0
238690,227,226,227,1,1,1,0
238688,227,226,227,1,1,1,0
238687,227,226,227,1,1,1,0
238686,227,226,227,1,1,1,0
238685,227,226,227,1,1,1,0
238684,227,226,227,1,1,1,0
238683,227,226,227,1,1,1,0
238682,227,226,227,1,1,1,0
238680,227,226,227,1,1,1,0
238689,227,226,227,1,1,1,0
238655,227,226,227,1,1,1,0
238654,227,226,227,1,1,1,0
238653,227,226,227,1,1,1,0
238627,227,226,227,1,1,1,0
238626,227,226,227,1,1,1,0
238625,227,226,227,1,1,1,0
238624,227,226,227,1,1,1,0
238623,227,226,227,1,1,1,0
238621,227,226,227,1,1,1,0
238620,227,226,227,1,1,1,0
238619,227,226,227,1,1,1,0
238628,227,226,227,1,1,1,0
238618,227,226,227,1,1,1,0
238616,227,226,227,1,1,1,0
236561,226,225,226,1,1,1,0
236560,226,225,226,1,1,1,0
236559,226,225,226,1,1,1,0
236558,226,225,226,1,1,1,0
236557,226,225,226,1,1,1,0
236556,226,225,226,1,1,1,0
236555,226,225,226,1,1,1,0
238617,227,226,227,1,1,1,0
236553,226,225,226,1,1,1,0
238629,227,226,227,1,1,1,0
238632,227,226,227,1,1,1,0
238652,227,226,227,1,1,1,0
238651,227,226,227,1,1,1,0
238649,227,226,227,1,1,1,0
238648,227,226,227,1,1,1,0
238647,227,226,227,1,1,1,0
238646,227,226,227,1,1,1,0
238645,227,226,227,1,1,1,0
238644,227,226,227,1,1,1,0
238631,227,226,227,1,1,1,0
238642,227,226,227,1,1,1,0
238640,227,226,227,1,1,1,0
238639,227,226,227,1,1,1,0
238638,227,226,227,1,1,1,0
238637,227,226,227,1,1,1,0
238636,227,226,227,1,1,1,0
238635,227,226,227,1,1,1,0
238634,227,226,227,1,1,1,0
238633,227,226,227,1,1,1,0
238641,227,226,227,1,1,1,0
247147,229,228,229,1,1,1,0
239490,229,228,229,1,1,1,0
239488,229,228,229,1,1,1,0
243517,227,226,227,1,1,1,0
243519,227,226,227,1,1,1,0
243520,227,226,227,1,1,1,0
243521,227,226,227,1,1,1,0
243523,227,226,227,1,1,1,0
243524,227,226,227,1,1,1,0
243525,227,226,227,1,1,1,0
243526,227,226,227,1,1,1,0
243527,227,226,227,1,1,1,0
243528,227,226,227,1,1,1,0
243529,227,226,227,1,1,1,0
243530,227,226,227,1,1,1,0
243531,227,226,227,1,1,1,0
239465,229,228,229,1,1,1,0
239464,229,228,229,1,1,1,0
239463,229,228,229,1,1,1,0
239462,229,228,229,1,1,1,0
243516,227,226,227,1,1,1,0
243514,227,226,227,1,1,1,0
243513,227,226,227,1,1,1,0
243512,227,226,227,1,1,1,0
241967,227,226,227,1,1,1,0
241991,227,226,227,1,1,1,0
242009,227,226,227,1,1,1,0
242017,227,226,227,1,1,1,0
243497,227,226,227,1,1,1,0
243498,227,226,227,1,1,1,0
243499,227,226,227,1,1,1,0
243500,227,226,227,1,1,1,0
239461,229,228,229,1,1,1,0
243501,227,226,227,1,1,1,0
243503,227,226,227,1,1,1,0
243504,227,226,227,1,1,1,0
243505,227,226,227,1,1,1,0
243506,227,226,227,1,1,1,0
243507,227,226,227,1,1,1,0
243509,227,226,227,1,1,1,0
243510,227,226,227,1,1,1,0
243511,227,226,227,1,1,1,0
243502,227,226,227,1,1,1,0
239460,229,228,229,1,1,1,0
239459,229,228,229,1,1,1,0
239457,229,228,229,1,1,1,0
247125,229,228,229,1,1,1,0
247126,229,228,229,1,1,1,0
247130,229,228,229,1,1,1,0
247131,229,228,229,1,1,1,0
247132,229,228,229,1,1,1,0
247133,229,228,229,1,1,1,0
247134,229,228,229,1,1,1,0
247135,229,228,229,1,1,1,0
247124,229,228,229,1,1,1,0
247136,229,228,229,1,1,1,0
247138,229,228,229,1,1,1,0
247139,229,228,229,1,1,1,0
247140,229,228,229,1,1,1,0
247141,229,228,229,1,1,1,0
247142,229,228,229,1,1,1,0
247143,229,228,229,1,1,1,0
247144,229,228,229,1,1,1,0
247145,229,228,229,1,1,1,0
247137,229,228,229,1,1,1,0
242018,227,226,227,1,1,1,0
247123,229,228,229,1,1,1,0
247121,229,228,229,1,1,1,0
239456,229,228,229,1,1,1,0
239455,229,228,229,1,1,1,0
239454,229,228,229,1,1,1,0
239452,229,228,229,1,1,1,0
239451,229,228,229,1,1,1,0
239450,229,228,229,1,1,1,0
239449,229,228,229,1,1,1,0
239448,229,228,229,1,1,1,0
247122,229,228,229,1,1,1,0
239447,229,228,229,1,1,1,0
239445,229,228,229,1,1,1,0
247113,229,228,229,1,1,1,0
247115,229,228,229,1,1,1,0
247116,229,228,229,1,1,1,0
247117,229,228,229,1,1,1,0
247118,229,228,229,1,1,1,0
247119,229,228,229,1,1,1,0
247120,229,228,229,1,1,1,0
239446,229,228,229,1,1,1,0
239489,229,228,229,1,1,1,0
242016,227,226,227,1,1,1,0
242014,227,226,227,1,1,1,0
241950,227,226,227,1,1,1,0
241951,227,226,227,1,1,1,0
241952,227,226,227,1,1,1,0
241953,227,226,227,1,1,1,0
241954,227,226,227,1,1,1,0
241955,227,226,227,1,1,1,0
241956,227,226,227,1,1,1,0
241957,227,226,227,1,1,1,0
241958,227,226,227,1,1,1,0
241959,227,226,227,1,1,1,0
241960,227,226,227,1,1,1,0
241961,227,226,227,1,1,1,0
241962,227,226,227,1,1,1,0
241963,227,226,227,1,1,1,0
241964,227,226,227,1,1,1,0
241965,227,226,227,1,1,1,0
241966,227,226,227,1,1,1,0
241949,227,226,227,1,1,1,0
241948,227,226,227,1,1,1,0
239466,229,228,229,1,1,1,0
239467,229,228,229,1,1,1,0
239487,229,228,229,1,1,1,0
239486,229,228,229,1,1,1,0
239485,229,228,229,1,1,1,0
239484,229,228,229,1,1,1,0
239483,229,228,229,1,1,1,0
239480,229,228,229,1,1,1,0
239479,229,228,229,1,1,1,0
239478,229,228,229,1,1,1,0
241968,227,226,227,1,1,1,0
239477,229,228,229,1,1,1,0
239475,229,228,229,1,1,1,0
239474,229,228,229,1,1,1,0
239473,229,228,229,1,1,1,0
239472,229,228,229,1,1,1,0
239471,229,228,229,1,1,1,0
239470,229,228,229,1,1,1,0
239469,229,228,229,1,1,1,0
239468,229,228,229,1,1,1,0
239476,229,228,229,1,1,1,0
241969,227,226,227,1,1,1,0
241970,227,226,227,1,1,1,0
241971,227,226,227,1,1,1,0
241995,227,226,227,1,1,1,0
241996,227,226,227,1,1,1,0
241997,227,226,227,1,1,1,0
241998,227,226,227,1,1,1,0
241999,227,226,227,1,1,1,0
242000,227,226,227,1,1,1,0
242001,227,226,227,1,1,1,0
242002,227,226,227,1,1,1,0
241994,227,226,227,1,1,1,0
242003,227,226,227,1,1,1,0
242005,227,226,227,1,1,1,0
242006,227,226,227,1,1,1,0
242007,227,226,227,1,1,1,0
242008,227,226,227,1,1,1,0
242010,227,226,227,1,1,1,0
242011,227,226,227,1,1,1,0
242012,227,226,227,1,1,1,0
242013,227,226,227,1,1,1,0
242004,227,226,227,1,1,1,0
242015,227,226,227,1,1,1,0
241993,227,226,227,1,1,1,0
241990,227,226,227,1,1,1,0
241972,227,226,227,1,1,1,0
241973,227,226,227,1,1,1,0
241974,227,226,227,1,1,1,0
241975,227,226,227,1,1,1,0
241976,227,226,227,1,1,1,0
241977,227,226,227,1,1,1,0
241978,227,226,227,1,1,1,0
241979,227,226,227,1,1,1,0
241992,227,226,227,1,1,1,0
241980,227,226,227,1,1,1,0
241982,227,226,227,1,1,1,0
241983,227,226,227,1,1,1,0
241984,227,226,227,1,1,1,0
241985,227,226,227,1,1,1,0
241986,227,226,227,1,1,1,0
241987,227,226,227,1,1,1,0
241988,227,226,227,1,1,1,0
241989,227,226,227,1,1,1,0
241981,227,226,227,1,1,1,0
244385,228,227,228,1,1,1,0
244383,228,227,228,1,1,1,0
236562,226,225,226,1,1,1,0
247294,227,226,227,1,1,1,0
247293,227,226,227,1,1,1,0
247292,227,226,227,1,1,1,0
247291,227,226,227,1,1,1,0
247290,227,226,227,1,1,1,0
247289,227,226,227,1,1,1,0
245082,227,226,227,1,1,1,0
245081,227,226,227,1,1,1,0
245080,227,226,227,1,1,1,0
245079,227,226,227,1,1,1,0
245078,227,226,227,1,1,1,0
247288,227,226,227,1,1,1,0
247287,227,226,227,1,1,1,0
247286,227,226,227,1,1,1,0
247285,227,226,227,1,1,1,0
247284,227,226,227,1,1,1,0
247283,227,226,227,1,1,1,0
247946,229,228,229,1,1,1,0
247933,229,228,229,1,1,1,0
247917,229,228,229,1,1,1,0
247950,229,228,229,1,1,1,0
247930,229,228,229,1,1,1,0
247931,229,228,229,1,1,1,0
247932,229,228,229,1,1,1,0
247934,229,228,229,1,1,1,0
247935,229,228,229,1,1,1,0
247936,229,228,229,1,1,1,0
247937,229,228,229,1,1,1,0
247938,229,228,229,1,1,1,0
247279,227,226,227,1,1,1,0
247939,229,228,229,1,1,1,0
247941,229,228,229,1,1,1,0
247942,229,228,229,1,1,1,0
247943,229,228,229,1,1,1,0
247944,229,228,229,1,1,1,0
247945,229,228,229,1,1,1,0
247947,229,228,229,1,1,1,0
247948,229,228,229,1,1,1,0
247949,229,228,229,1,1,1,0
247940,229,228,229,1,1,1,0
247929,229,228,229,1,1,1,0
247278,227,226,227,1,1,1,0
247276,227,226,227,1,1,1,0
238326,229,228,229,1,1,1,0
238327,229,228,229,1,1,1,0
238328,229,228,229,1,1,1,0
238329,229,228,229,1,1,1,0
238330,229,228,229,1,1,1,0
238331,229,228,229,1,1,1,0
238332,229,228,229,1,1,1,0
238333,229,228,229,1,1,1,0
238334,229,228,229,1,1,1,0
238335,229,228,229,1,1,1,0
238336,229,228,229,1,1,1,0
238337,229,228,229,1,1,1,0
238338,229,228,229,1,1,1,0
238339,229,228,229,1,1,1,0
238340,229,228,229,1,1,1,0
238342,229,228,229,1,1,1,0
238343,229,228,229,1,1,1,0
238325,229,228,229,1,1,1,0
238324,229,228,229,1,1,1,0
238323,229,228,229,1,1,1,0
238322,229,228,229,1,1,1,0
247275,227,226,227,1,1,1,0
247274,227,226,227,1,1,1,0
238305,229,228,229,1,1,1,0
238306,229,228,229,1,1,1,0
238307,229,228,229,1,1,1,0
238308,229,228,229,1,1,1,0
238310,229,228,229,1,1,1,0
238311,229,228,229,1,1,1,0
247277,227,226,227,1,1,1,0
238312,229,228,229,1,1,1,0
238314,229,228,229,1,1,1,0
238315,229,228,229,1,1,1,0
238316,229,228,229,1,1,1,0
238317,229,228,229,1,1,1,0
238318,229,228,229,1,1,1,0
238319,229,228,229,1,1,1,0
238320,229,228,229,1,1,1,0
238321,229,228,229,1,1,1,0
238313,229,228,229,1,1,1,0
247928,229,228,229,1,1,1,0
247927,229,228,229,1,1,1,0
247926,229,228,229,1,1,1,0
248301,229,228,229,1,1,1,0
248300,229,228,229,1,1,1,0
248299,229,228,229,1,1,1,0
248298,229,228,229,1,1,1,0
248297,229,228,229,1,1,1,0
248296,229,228,229,1,1,1,0
248295,229,228,229,1,1,1,0
248294,229,228,229,1,1,1,0
248293,229,228,229,1,1,1,0
248292,229,228,229,1,1,1,0
248291,229,228,229,1,1,1,0
248290,229,228,229,1,1,1,0
248289,229,228,229,1,1,1,0
248288,229,228,229,1,1,1,0
248287,229,228,229,1,1,1,0
248285,229,228,229,1,1,1,0
248284,229,228,229,1,1,1,0
248302,229,228,229,1,1,1,0
248304,229,228,229,1,1,1,0
248305,229,228,229,1,1,1,0
248306,229,228,229,1,1,1,0
248327,229,228,229,1,1,1,0
248326,229,228,229,1,1,1,0
248325,229,228,229,1,1,1,0
248324,229,228,229,1,1,1,0
248323,229,228,229,1,1,1,0
248321,229,228,229,1,1,1,0
248320,229,228,229,1,1,1,0
248318,229,228,229,1,1,1,0
248283,229,228,229,1,1,1,0
248317,229,228,229,1,1,1,0
248315,229,228,229,1,1,1,0
248313,229,228,229,1,1,1,0
248312,229,228,229,1,1,1,0
248311,229,228,229,1,1,1,0
