read_id,observed,expected,read_len,o_minus_e,contaminated,missed_id,false_id
246746,227,226,227,1,1,1,0
246745,227,226,227,1,1,1,0
246724,227,226,227,1,1,1,0
246723,227,226,227,1,1,1,0
246722,227,226,227,1,1,1,0
246721,227,226,227,1,1,1,0
246720,227,226,227,1,1,1,0
246719,227,226,227,1,1,1,0
246718,227,226,227,1,1,1,0
246717,227,226,227,1,1,1,0
246716,227,226,227,1,1,1,0
246715,227,226,227,1,1,1,0
246714,227,226,227,1,1,1,0
246713,227,226,227,1,1,1,0
246712,227,226,227,1,1,1,0
246711,227,226,227,1,1,1,0
246710,227,226,227,1,1,1,0
246725,227,226,227,1,1,1,0
246708,227,226,227,1,1,1,0
246726,227,226,227,1,1,1,0
246728,227,226,227,1,1,1,0
246744,227,226,227,1,1,1,0
246743,227,226,227,1,1,1,0
246742,227,226,227,1,1,1,0
246741,227,226,227,1,1,1,0
246740,227,226,227,1,1,1,0
246739,227,226,227,1,1,1,0
246738,227,226,227,1,1,1,0
246737,227,226,227,1,1,1,0
246736,227,226,227,1,1,1,0
246734,227,226,227,1,1,1,0
246733,227,226,227,1,1,1,0
246732,227,226,227,1,1,1,0
246731,227,226,227,1,1,1,0
246730,227,226,227,1,1,1,0
246729,227,226,227,1,1,1,0
246727,227,226,227,1,1,1,0
244317,226,225,226,1,1,1,0
