,observed,expected,o_minus_e
8878,227,222,5
8879,227,222,5
8880,227,222,5
8881,227,222,5
8882,227,222,5
8883,227,222,5
8884,227,222,5
8885,227,222,5
8886,227,222,5
8887,227,222,5
8888,227,222,5
8889,227,222,5
8890,227,222,5
8891,227,222,5
8892,227,222,5
8893,227,222,5
8894,227,222,5
8895,227,222,5
8896,227,215,12
8897,227,215,12
8898,227,215,12
8899,227,215,12
8900,227,215,12
8901,228,213,15
8902,228,213,15
8903,228,218,10
8904,228,218,10
8905,228,218,10
8906,228,218,10
8907,228,218,10
8908,228,218,10
8909,228,218,10
8910,228,218,10
8911,228,218,10
8912,228,218,10
8913,228,218,10
8914,228,218,10
8915,228,218,10
8916,228,218,10
8917,228,218,10
8918,228,218,10
8919,228,218,10
8920,228,218,10
8921,228,218,10
8922,228,218,10
8923,228,218,10
8924,228,218,10
8925,228,218,10
8926,228,218,10
8927,228,218,10
8928,228,218,10
8929,228,218,10
8930,228,218,10
8931,228,218,10
8932,228,218,10
8933,228,218,10
8934,228,218,10
8935,228,218,10
8936,228,218,10
8937,228,218,10
8938,228,218,10
8939,228,218,10
8940,228,218,10
8941,228,218,10
8942,228,218,10
8943,228,218,10
8944,228,218,10
8945,228,218,10
8946,228,218,10
8947,228,218,10
8948,228,218,10
8949,228,218,10
8950,228,218,10
8951,228,218,10
8952,228,218,10
8953,228,218,10
8954,228,218,10
8955,228,218,10
8956,228,218,10
8957,228,218,10
8958,228,218,10
8959,228,218,10
8960,228,218,10
8961,228,218,10
8962,228,218,10
8963,228,218,10
8964,228,218,10
8965,228,218,10
8966,228,218,10
8967,228,218,10
8968,228,218,10
8969,228,218,10
8970,228,218,10
8971,228,218,10
8972,228,218,10
8973,228,218,10
8974,228,215,13
8975,228,215,13
8976,228,215,13
8977,230,223,7
8978,230,223,7
8979,230,223,7
8980,230,223,7
8981,230,223,7
8982,230,223,7
8983,230,223,7
8984,230,223,7
8985,230,223,7
8986,230,223,7
8987,230,223,7
8988,230,223,7
8989,230,223,7
8990,230,223,7
8991,230,223,7
8992,230,223,7
8993,230,223,7
8994,230,223,7
8995,230,223,7
8996,230,223,7
8997,230,223,7
8998,230,223,7
8999,230,223,7
9000,230,223,7
9001,230,223,7
9002,230,223,7
9003,230,223,7
9004,230,223,7
9005,230,223,7
9006,230,223,7
9007,230,223,7
9008,230,223,7
9009,230,223,7
9010,230,223,7
9011,230,223,7
9012,230,223,7
9013,230,223,7
9014,230,223,7
9015,230,223,7
9016,230,223,7
9017,230,223,7
9018,230,223,7
9019,230,223,7
9020,230,223,7
9021,230,223,7
9022,230,223,7
9023,230,223,7
9024,230,223,7
9025,230,223,7
9026,230,223,7
9027,230,223,7
9028,230,223,7
9029,230,223,7
9030,230,223,7
9031,230,223,7
9032,230,223,7
9033,230,223,7
9034,230,223,7
9035,230,222,8
9036,230,222,8
9037,230,222,8
9038,230,222,8
9039,230,222,8
9040,230,222,8
9041,230,222,8
9042,230,222,8
9043,230,222,8
9044,230,222,8
9045,230,222,8
9046,230,222,8
9047,230,222,8
9048,230,222,8
9049,230,222,8
9050,230,222,8
9051,230,222,8
9052,230,222,8
9053,230,222,8
9054,230,222,8
9055,230,222,8
9056,230,222,8
9057,230,222,8
9058,230,222,8
9059,230,222,8
9060,230,222,8
9061,230,222,8
9062,230,222,8
9063,230,222,8
9064,230,222,8
9065,230,222,8
9066,230,222,8
9067,230,222,8
9068,230,222,8
9069,230,222,8
9070,230,222,8
9071,230,222,8
9072,230,222,8
9073,230,222,8
9074,230,222,8
9075,230,222,8
9076,230,222,8
9077,230,222,8
9078,230,222,8
9079,230,222,8
9080,230,222,8
9081,230,222,8
9082,230,222,8
9083,230,222,8
9084,230,222,8
9085,230,222,8
9086,230,222,8
9087,230,222,8
9088,230,222,8
9089,230,222,8
9090,230,222,8
9091,230,222,8
9092,230,222,8
9093,230,222,8
9094,230,222,8
9095,230,222,8
9096,230,222,8
9097,230,222,8
9098,230,222,8
9099,230,222,8
9100,230,222,8
9101,230,222,8
9102,230,222,8
9103,230,222,8
9104,230,222,8
9105,230,222,8
9106,230,222,8
9107,230,222,8
9108,230,222,8
9109,230,222,8
9110,230,222,8
9111,230,222,8
9112,230,222,8
9113,230,222,8
9114,230,222,8
9115,230,222,8
9116,230,222,8
9117,230,222,8
9118,230,222,8
9119,230,222,8
9120,230,222,8
9121,230,222,8
9122,230,222,8
9123,230,222,8
9124,230,222,8
9125,230,222,8
9126,230,222,8
9127,230,222,8
9128,230,222,8
9129,230,222,8
9130,230,222,8
9131,230,222,8
9132,230,222,8
9133,230,222,8
9134,230,222,8
9135,230,222,8
9136,230,222,8
9137,230,222,8
9138,230,222,8
9139,230,222,8
9140,230,222,8
9141,230,222,8
9142,230,222,8
9143,230,222,8
9144,230,222,8
9145,230,222,8
9146,230,222,8
9147,230,222,8
9148,230,222,8
9149,230,222,8
9150,230,222,8
9151,230,222,8
9152,230,222,8
9153,230,222,8
9154,230,223,7
9155,230,223,7
9156,230,223,7
9157,230,223,7
9158,230,223,7
9159,230,223,7
9160,230,223,7
9161,230,223,7
9162,230,223,7
9163,230,223,7
9164,230,223,7
9165,230,223,7
9166,230,223,7
9167,230,223,7
9168,230,223,7
9169,230,223,7
9170,230,223,7
9171,230,223,7
9172,230,223,7
9173,230,223,7
9174,230,223,7
9175,230,223,7
9176,230,223,7
9177,230,223,7
9178,230,223,7
9179,230,223,7
9180,230,223,7
9181,230,223,7
9182,230,223,7
9183,230,223,7
9184,230,223,7
9185,230,223,7
9186,230,223,7
9187,230,223,7
9188,230,223,7
9189,230,223,7
9190,230,223,7
9191,230,223,7
9192,230,223,7
9193,230,223,7
9194,230,223,7
9195,230,223,7
9196,230,223,7
9197,230,223,7
9198,230,223,7
9199,230,223,7
9200,230,223,7
9201,230,223,7
9202,230,223,7
9203,230,223,7
9204,230,223,7
9205,230,223,7
9206,230,223,7
9207,230,223,7
9208,230,223,7
9209,230,223,7
9210,230,223,7
9211,229,226,3
9212,229,226,3
9213,229,226,3
9214,229,226,3
9215,229,226,3
9216,229,226,3
9217,229,226,3
9218,229,226,3
9219,229,226,3
9220,229,226,3
9221,229,226,3
9222,229,226,3
9223,229,226,3
9224,229,226,3
9225,229,226,3
9226,229,226,3
9227,229,226,3
9228,229,226,3
9229,229,226,3
9230,229,226,3
9231,229,226,3
9232,229,226,3
9233,229,226,3
9234,229,226,3
9235,229,226,3
9236,229,226,3
9237,229,226,3
9238,229,226,3
9239,229,226,3
9240,229,226,3
9241,229,226,3
9242,229,226,3
9243,229,226,3
9244,229,226,3
9245,229,226,3
9246,229,226,3
9247,229,226,3
9248,229,226,3
9249,229,226,3
9250,229,226,3
9251,229,226,3
9252,229,226,3
9253,229,226,3
9254,229,226,3
9255,229,226,3
9256,229,226,3
9257,229,226,3
9258,229,226,3
9259,229,226,3
9260,229,226,3
9261,229,226,3
9262,229,226,3
9263,229,226,3
9264,229,226,3
9265,229,226,3
9266,229,226,3
9267,229,226,3
9268,229,226,3
9269,229,226,3
9270,229,226,3
9271,229,226,3
9272,229,226,3
9273,229,226,3
9274,229,226,3
9275,229,226,3
9276,229,226,3
9277,229,226,3
9278,229,226,3
9279,229,226,3
9280,229,226,3
9281,229,226,3
9282,229,226,3
9283,229,226,3
9284,229,226,3
9285,229,226,3
9286,229,226,3
9287,229,226,3
9288,229,226,3
9289,229,226,3
9290,229,226,3
9291,229,226,3
9292,229,226,3
9293,229,226,3
9294,229,226,3
9295,229,226,3
9296,229,226,3
9297,229,226,3
9298,229,226,3
9299,229,226,3
9300,229,226,3
9301,229,226,3
9302,229,226,3
9303,229,226,3
9304,229,226,3
9305,229,226,3
9306,229,226,3
9307,229,226,3
9308,229,226,3
9309,229,226,3
9310,229,226,3
9311,229,226,3
9312,229,226,3
9313,229,226,3
9314,229,226,3
9315,229,226,3
9316,229,226,3
9317,229,226,3
9318,229,226,3
9319,229,226,3
9320,229,226,3
9321,229,226,3
9322,230,225,5
9323,230,225,5
9324,230,225,5
9325,230,225,5
9326,230,225,5
9327,230,225,5
9328,230,225,5
9329,230,225,5
9330,230,225,5
9331,230,225,5
9332,230,225,5
9333,230,225,5
9334,230,225,5
9335,230,225,5
9336,230,225,5
9337,230,225,5
9338,230,225,5
9339,230,225,5
9340,230,225,5
9341,230,225,5
9342,230,225,5
9343,230,225,5
9344,230,225,5
9345,230,225,5
9346,230,225,5
9347,230,225,5
9348,230,225,5
9349,230,225,5
9350,230,225,5
9351,230,225,5
9352,230,225,5
9353,230,225,5
9354,230,225,5
9355,230,225,5
9356,230,225,5
9357,230,225,5
9358,230,225,5
9359,230,225,5
9360,230,225,5
9361,230,225,5
9362,230,225,5
9363,230,225,5
9364,230,225,5
9365,230,225,5
9366,230,225,5
9367,230,225,5
9368,230,225,5
9369,230,225,5
9370,230,225,5
9371,230,225,5
9372,230,225,5
9373,230,225,5
9374,230,225,5
9375,230,225,5
9376,230,225,5
9377,230,225,5
9378,230,225,5
9379,230,225,5
9380,230,225,5
9381,230,225,5
9382,230,225,5
9383,230,225,5
9384,230,225,5
9385,230,225,5
9386,230,225,5
9387,230,225,5
9388,230,225,5
9389,230,225,5
9390,230,225,5
9391,230,225,5
9392,230,225,5
9393,230,225,5
9394,230,225,5
9395,230,225,5
9396,230,225,5
9397,230,225,5
9398,230,225,5
9399,230,225,5
9400,230,225,5
9401,230,225,5
9402,230,225,5
9403,230,225,5
9404,227,211,16
9405,227,220,7
9406,227,220,7
9407,227,220,7
9408,227,220,7
9409,227,220,7
9410,227,220,7
9411,227,220,7
9412,227,220,7
9413,227,220,7
9414,227,220,7
9415,227,220,7
9416,227,220,7
9417,227,220,7
9418,227,220,7
9419,227,220,7
9420,227,220,7
9421,227,220,7
9422,227,220,7
9423,227,220,7
9424,227,220,7
9425,227,220,7
9426,227,220,7
9427,227,220,7
9428,227,220,7
9429,227,220,7
9430,227,220,7
9431,227,220,7
9432,227,220,7
9433,227,220,7
9434,227,220,7
9435,227,220,7
9436,227,220,7
9437,227,220,7
9438,227,220,7
9439,227,220,7
9440,227,220,7
9441,227,220,7
9442,227,220,7
9443,227,220,7
9444,227,220,7
9445,227,220,7
9446,227,220,7
9447,227,220,7
9448,227,220,7
9449,227,220,7
9450,227,220,7
9451,227,220,7
9452,227,220,7
9453,227,220,7
9454,227,220,7
9455,227,220,7
9456,227,220,7
9457,227,220,7
9458,227,220,7
9459,227,220,7
9460,227,220,7
9461,227,220,7
9462,227,220,7
9463,227,220,7
9464,227,220,7
9465,227,220,7
9466,227,220,7
9467,227,220,7
9468,227,220,7
9469,227,220,7
9470,227,220,7
9471,227,220,7
9472,227,220,7
9473,227,220,7
9474,227,222,5
9475,227,222,5
9476,227,222,5
9477,227,222,5
9478,227,222,5
9479,227,222,5
9480,227,222,5
9481,227,222,5
9482,227,222,5
9483,227,222,5
9484,227,222,5
9485,227,222,5
9486,227,222,5
9487,227,222,5
9488,227,222,5
9489,227,222,5
9490,227,222,5
9491,227,222,5
9492,227,222,5
9493,227,222,5
9494,227,222,5
9495,227,222,5
9496,227,222,5
9497,227,222,5
9498,227,222,5
9499,227,222,5
9500,227,222,5
9501,227,222,5
9502,227,222,5
9503,227,222,5
9504,227,222,5
9505,227,222,5
9506,227,222,5
9507,227,222,5
9508,227,222,5
9509,227,222,5
9510,227,222,5
9511,227,222,5
9512,227,222,5
9513,227,222,5
9514,227,222,5
9515,227,222,5
9516,227,222,5
9517,227,222,5
9518,227,222,5
9519,227,222,5
9520,227,222,5
9521,227,222,5
9522,227,222,5
9523,227,222,5
9524,227,222,5
9525,227,222,5
9526,227,222,5
9527,227,222,5
9528,227,222,5
9529,227,222,5
9530,227,222,5
9531,227,222,5
9532,227,222,5
9533,227,222,5
9534,227,222,5
9535,227,222,5
9536,227,222,5
9537,227,222,5
9538,227,222,5
9539,227,222,5
9540,227,222,5
9541,227,222,5
9542,227,222,5
9543,228,196,32
9544,227,226,1
9545,227,226,1
9546,227,226,1
9547,227,226,1
9548,227,226,1
9549,227,226,1
9550,227,226,1
9551,227,226,1
9552,227,226,1
9553,227,226,1
9554,227,226,1
9555,227,226,1
9556,227,226,1
9557,227,226,1
9558,227,226,1
9559,227,226,1
9560,227,226,1
9561,227,226,1
9562,227,226,1
9563,227,226,1
9564,227,226,1
9565,227,226,1
9566,227,226,1
9567,227,226,1
9568,227,226,1
9569,227,226,1
9570,227,226,1
9571,227,226,1
9572,227,226,1
9573,227,226,1
9574,227,226,1
9575,227,226,1
9576,227,226,1
9577,227,226,1
9578,227,226,1
9579,227,226,1
9580,227,226,1
9581,227,226,1
9582,227,226,1
9583,227,226,1
9584,227,226,1
9585,227,226,1
9586,227,226,1
9587,227,226,1
9588,227,226,1
9589,227,226,1
9590,227,226,1
9591,227,226,1
9592,227,226,1
9593,227,226,1
9594,227,226,1
9595,227,226,1
9596,227,226,1
9597,227,226,1
9598,227,226,1
9599,227,226,1
9600,227,226,1
9601,227,226,1
9602,227,226,1
9603,227,226,1
9604,227,226,1
9605,227,226,1
9606,227,226,1
9607,227,226,1
9608,227,226,1
9609,227,226,1
9610,227,226,1
9611,227,226,1
9612,227,226,1
9613,227,226,1
9614,227,226,1
9615,227,226,1
9616,227,226,1
9617,227,226,1
9618,227,226,1
9619,227,226,1
9620,227,226,1
9621,227,226,1
9622,227,226,1
9623,227,210,17
9624,227,210,17
9625,230,219,11
9626,230,219,11
9627,230,219,11
9628,230,219,11
9629,230,219,11
9630,230,219,11
9631,230,219,11
9632,230,219,11
9633,230,219,11
9634,230,219,11
9635,230,219,11
9636,230,219,11
9637,230,219,11
9638,230,219,11
9639,230,219,11
9640,230,219,11
9641,230,219,11
9642,230,219,11
9643,230,219,11
9644,230,219,11
9645,230,219,11
9646,230,219,11
9647,230,219,11
9648,230,219,11
9649,230,219,11
9650,230,219,11
9651,230,219,11
9652,230,219,11
9653,230,219,11
9654,230,219,11
9655,230,219,11
9656,230,219,11
9657,230,219,11
9658,230,219,11
9659,230,219,11
9660,230,219,11
9661,230,219,11
9662,230,219,11
9663,230,219,11
9664,230,219,11
9665,230,219,11
9666,230,219,11
9667,230,219,11
9668,230,219,11
9669,229,215,14
9670,229,215,14
9671,230,226,4
9672,230,226,4
9673,230,226,4
9674,230,226,4
9675,230,226,4
9676,230,226,4
9677,230,226,4
9678,230,226,4
9679,230,226,4
9680,230,226,4
9681,230,226,4
9682,230,226,4
9683,230,226,4
9684,230,226,4
9685,230,226,4
9686,230,226,4
9687,230,226,4
9688,230,226,4
9689,230,226,4
9690,230,226,4
9691,230,226,4
9692,230,226,4
9693,230,226,4
9694,230,226,4
9695,230,226,4
9696,230,226,4
9697,230,226,4
9698,230,226,4
9699,230,226,4
9700,230,226,4
9701,230,226,4
9702,230,226,4
9703,230,226,4
9704,230,226,4
9705,230,226,4
9706,230,226,4
9707,230,226,4
9708,230,226,4
9709,230,226,4
9710,230,226,4
9711,230,226,4
9712,230,226,4
9713,230,226,4
9714,230,226,4
9715,230,226,4
9716,230,226,4
9717,230,226,4
9718,230,226,4
9719,230,226,4
9720,230,226,4
9721,230,226,4
9722,230,226,4
9723,230,226,4
9724,230,226,4
9725,230,226,4
9726,230,226,4
9727,230,226,4
9728,230,226,4
9729,230,226,4
9730,230,226,4
9731,230,226,4
9732,230,226,4
9733,230,226,4
9734,230,226,4
9735,230,226,4
9736,230,226,4
9737,230,226,4
9738,230,226,4
9739,230,226,4
9740,230,225,5
9741,230,225,5
9742,230,225,5
9743,230,225,5
9744,230,225,5
9745,230,225,5
9746,230,225,5
9747,230,225,5
9748,230,225,5
9749,230,225,5
9750,230,225,5
9751,230,225,5
9752,230,225,5
9753,230,225,5
9754,230,225,5
9755,230,225,5
9756,230,225,5
9757,230,225,5
9758,230,225,5
9759,230,225,5
9760,230,225,5
9761,230,225,5
9762,230,225,5
9763,230,225,5
9764,230,225,5
9765,230,225,5
9766,230,225,5
9767,230,225,5
9768,230,225,5
9769,230,225,5
9770,230,225,5
9771,230,225,5
9772,230,225,5
9773,230,225,5
9774,230,225,5
9775,230,225,5
9776,230,225,5
9777,230,225,5
9778,230,225,5
9779,230,225,5
9780,230,225,5
9781,230,225,5
9782,230,225,5
9783,230,225,5
9784,230,225,5
9785,230,225,5
9786,230,225,5
9787,230,225,5
9788,230,225,5
9789,230,225,5
9790,230,225,5
9791,230,225,5
9792,230,225,5
9793,230,225,5
9794,230,225,5
9795,230,225,5
9796,230,225,5
9797,230,225,5
9798,230,225,5
9799,230,225,5
9800,230,225,5
9801,230,225,5
9802,230,225,5
9803,230,225,5
9804,230,225,5
9805,230,225,5
9806,230,225,5
9807,230,225,5
9808,230,225,5
9809,230,225,5
9810,230,225,5
9811,230,225,5
9812,230,225,5
9813,230,225,5
9814,230,225,5
9815,230,225,5
9816,230,225,5
9817,230,225,5
9818,229,218,11
9819,229,218,11
9820,229,218,11
9821,229,218,11
9822,229,218,11
9823,229,218,11
9824,229,218,11
9825,229,218,11
9826,229,218,11
9827,229,218,11
9828,229,218,11
9829,229,218,11
9830,229,218,11
9831,229,218,11
9832,229,218,11
9833,229,218,11
9834,229,218,11
9835,229,218,11
9836,229,218,11
9837,229,218,11
9838,229,218,11
9839,229,218,11
9840,229,218,11
9841,229,218,11
9842,229,218,11
9843,229,218,11
9844,229,218,11
9845,229,218,11
9846,229,218,11
9847,229,218,11
9848,229,218,11
9849,229,218,11
9850,229,218,11
9851,229,218,11
9852,229,218,11
9853,229,218,11
9854,229,218,11
9855,229,218,11
9856,229,218,11
9857,229,218,11
9858,229,218,11
9859,229,218,11
9860,229,218,11
9861,229,218,11
9862,229,218,11
9863,229,218,11
9864,229,218,11
9865,229,218,11
9866,229,218,11
9867,229,218,11
9868,229,218,11
9869,229,218,11
9870,229,218,11
9871,229,218,11
9872,229,218,11
9873,229,218,11
9874,229,218,11
9875,229,218,11
9876,229,218,11
9877,229,218,11
9878,229,218,11
9879,229,218,11
9880,229,218,11
9881,229,218,11
9882,229,218,11
9883,229,218,11
9884,230,216,14
9885,229,154,75
9886,227,215,12
9887,227,215,12
9888,227,218,9
9889,227,218,9
9890,227,218,9
9891,227,218,9
9892,227,218,9
9893,227,218,9
9894,227,218,9
9895,227,218,9
9896,227,218,9
9897,227,218,9
9898,227,218,9
9899,227,218,9
9900,227,218,9
9901,227,218,9
9902,227,218,9
9903,227,218,9
9904,227,218,9
9905,227,218,9
9906,227,218,9
9907,227,218,9
9908,227,218,9
9909,227,218,9
9910,227,218,9
9911,227,218,9
9912,227,218,9
9913,227,218,9
9914,227,218,9
9915,227,218,9
9916,227,218,9
9917,227,218,9
9918,227,218,9
9919,227,218,9
9920,227,218,9
9921,227,218,9
9922,227,218,9
9923,227,218,9
9924,227,218,9
9925,227,218,9
9926,227,218,9
9927,227,218,9
9928,227,218,9
9929,227,218,9
9930,227,218,9
9931,227,218,9
9932,227,218,9
9933,227,218,9
9934,227,218,9
9935,227,218,9
9936,227,218,9
9937,227,218,9
9938,227,218,9
9939,227,218,9
9940,227,218,9
9941,227,218,9
9942,227,218,9
9943,227,218,9
9944,227,218,9
9945,227,218,9
9946,227,218,9
9947,227,218,9
9948,227,218,9
9949,227,218,9
9950,227,218,9
9951,227,218,9
9952,227,218,9
9953,227,218,9
9954,227,218,9
9955,227,218,9
9956,227,218,9
9957,227,218,9
9958,227,218,9
9959,227,218,9
9960,227,226,1
9961,227,226,1
9962,227,226,1
9963,227,226,1
9964,227,226,1
9965,227,226,1
9966,227,226,1
9967,227,226,1
9968,227,226,1
9969,227,226,1
9970,227,226,1
9971,227,226,1
9972,227,226,1
9973,227,226,1
9974,227,226,1
9975,227,226,1
9976,227,226,1
9977,227,226,1
9978,227,226,1
9979,227,226,1
9980,227,226,1
9981,227,226,1
9982,227,226,1
9983,227,226,1
9984,227,226,1
9985,227,226,1
9986,227,226,1
9987,227,226,1
9988,227,226,1
9989,227,226,1
9990,227,226,1
9991,227,226,1
9992,227,226,1
9993,227,226,1
9994,227,226,1
9995,227,226,1
9996,227,226,1
9997,227,226,1
9998,227,226,1
9999,227,226,1
10000,227,226,1
10001,227,226,1
10002,227,226,1
10003,227,226,1
10004,227,226,1
10005,227,226,1
10006,227,226,1
10007,227,226,1
10008,227,226,1
10009,227,226,1
10010,227,226,1
10011,227,226,1
10012,227,226,1
10013,227,226,1
10014,227,226,1
10015,227,226,1
10016,227,226,1
10017,227,226,1
10018,227,226,1
10019,227,226,1
10020,227,226,1
10021,227,226,1
10022,227,226,1
10023,227,226,1
10024,228,213,15
10025,228,213,15
10026,228,213,15
10027,228,225,3
10028,228,225,3
10029,228,225,3
10030,228,225,3
10031,228,225,3
10032,228,225,3
10033,228,225,3
10034,228,225,3
10035,228,225,3
10036,228,225,3
10037,228,225,3
10038,228,225,3
10039,228,225,3
10040,228,225,3
10041,228,225,3
10042,228,225,3
10043,228,225,3
10044,228,225,3
10045,228,225,3
10046,228,225,3
10047,228,225,3
10048,228,225,3
10049,228,225,3
10050,228,225,3
10051,228,225,3
10052,228,225,3
10053,228,225,3
10054,228,225,3
10055,228,225,3
10056,228,225,3
10057,228,225,3
10058,228,225,3
10059,228,225,3
10060,228,225,3
10061,228,225,3
10062,228,225,3
10063,228,225,3
10064,228,225,3
10065,228,225,3
10066,228,225,3
10067,228,225,3
10068,228,225,3
10069,228,225,3
10070,228,225,3
10071,228,225,3
10072,228,225,3
10073,228,225,3
10074,228,225,3
10075,228,225,3
10076,228,225,3
10077,228,225,3
10078,228,225,3
10079,228,225,3
10080,228,225,3
10081,228,225,3
10082,228,225,3
10083,228,225,3
10084,228,225,3
10085,227,209,18
10086,227,211,16
10087,227,211,16
10088,227,211,16
10089,229,221,8
10090,229,221,8
10091,229,221,8
10092,229,221,8
10093,229,221,8
10094,229,221,8
10095,229,221,8
10096,229,221,8
10097,229,221,8
10098,229,221,8
10099,229,221,8
10100,229,221,8
10101,229,221,8
10102,229,221,8
10103,229,221,8
10104,229,221,8
10105,229,221,8
10106,229,221,8
10107,229,221,8
10108,229,221,8
10109,229,221,8
10110,229,221,8
10111,229,221,8
10112,229,221,8
10113,229,221,8
10114,229,221,8
10115,229,221,8
10116,229,221,8
10117,229,221,8
10118,229,221,8
10119,229,221,8
10120,229,221,8
10121,229,221,8
10122,229,221,8
10123,229,221,8
10124,229,221,8
10125,229,221,8
10126,229,221,8
10127,229,221,8
10128,229,221,8
10129,229,221,8
10130,229,221,8
10131,229,221,8
10132,229,221,8
10133,229,221,8
10134,229,221,8
10135,229,221,8
10136,229,221,8
10137,229,221,8
10138,229,221,8
10139,229,221,8
10140,229,221,8
10141,229,221,8
10142,229,221,8
10143,229,221,8
10144,229,221,8
10145,229,188,41
10146,227,224,3
10147,227,224,3
10148,227,224,3
10149,227,224,3
10150,227,224,3
10151,227,224,3
10152,227,224,3
10153,227,224,3
10154,227,224,3
10155,227,224,3
10156,227,224,3
10157,227,224,3
10158,227,224,3
10159,227,224,3
10160,227,224,3
10161,227,224,3
10162,227,224,3
10163,227,224,3
10164,227,224,3
10165,227,224,3
10166,227,224,3
10167,227,224,3
10168,227,224,3
10169,227,224,3
10170,227,224,3
10171,227,224,3
10172,227,224,3
10173,227,224,3
10174,227,224,3
10175,227,224,3
10176,227,224,3
10177,227,224,3
10178,227,224,3
10179,227,224,3
10180,227,224,3
10181,227,224,3
10182,227,224,3
10183,227,224,3
10184,227,224,3
10185,227,224,3
10186,227,224,3
10187,227,224,3
10188,227,224,3
10189,227,224,3
10190,227,224,3
10191,227,224,3
10192,227,224,3
10193,227,224,3
10194,227,224,3
10195,227,224,3
10196,227,224,3
10197,227,224,3
10198,227,224,3
10199,227,224,3
10200,227,224,3
10201,227,224,3
10202,227,224,3
10203,227,224,3
10204,227,224,3
10205,227,224,3
10206,227,224,3
10207,227,224,3
10208,227,224,3
10209,227,224,3
10210,227,224,3
10211,227,224,3
10212,227,224,3
10213,227,224,3
10214,227,224,3
10215,227,224,3
10216,227,224,3
10217,227,224,3
10218,227,224,3
10219,227,224,3
10220,227,224,3
10221,227,224,3
10222,227,224,3
10223,227,224,3
10224,227,224,3
10225,227,224,3
10226,227,224,3
10227,227,224,3
10228,228,223,5
10229,228,223,5
10230,228,223,5
10231,228,223,5
10232,228,223,5
10233,228,223,5
10234,228,223,5
10235,228,223,5
10236,228,223,5
10237,228,223,5
10238,228,223,5
10239,228,223,5
10240,228,223,5
10241,228,223,5
10242,228,223,5
10243,228,223,5
10244,228,223,5
10245,228,223,5
10246,228,223,5
10247,228,223,5
10248,228,223,5
10249,228,223,5
10250,228,223,5
10251,228,223,5
10252,228,223,5
10253,228,223,5
10254,228,223,5
10255,228,223,5
10256,228,223,5
10257,228,223,5
10258,228,223,5
10259,228,223,5
10260,228,223,5
10261,228,223,5
10262,228,223,5
10263,228,223,5
10264,228,223,5
10265,228,223,5
10266,228,223,5
10267,228,223,5
10268,228,223,5
10269,228,223,5
10270,228,223,5
10271,228,223,5
10272,228,223,5
10273,228,223,5
10274,228,223,5
10275,228,223,5
10276,228,223,5
10277,228,223,5
10278,228,223,5
10279,228,223,5
10280,228,223,5
10281,228,223,5
10282,228,223,5
10283,228,223,5
10284,228,223,5
10285,228,223,5
10286,228,223,5
10287,228,223,5
10288,228,223,5
10289,228,223,5
10290,228,223,5
10291,228,223,5
10292,228,223,5
10293,228,223,5
10294,228,223,5
10295,228,223,5
10296,228,223,5
10297,228,223,5
10298,228,223,5
10299,228,223,5
10300,228,223,5
10301,228,223,5
10302,228,223,5
10303,228,223,5
10304,228,223,5
10305,228,223,5
10306,228,223,5
10307,228,223,5
10308,228,223,5
10309,228,223,5
10310,228,223,5
10311,228,223,5
10312,228,223,5
10313,228,223,5
10314,228,223,5
10315,228,223,5
10316,228,223,5
10317,228,223,5
10318,228,223,5
10319,228,223,5
10320,228,223,5
10321,228,223,5
10322,228,223,5
10323,228,223,5
10324,228,223,5
10325,228,223,5
10326,228,223,5
10327,228,223,5
10328,228,223,5
10329,228,223,5
10330,228,223,5
10331,228,223,5
10332,228,223,5
10333,228,223,5
10334,228,223,5
10335,228,223,5
10336,228,223,5
10337,228,223,5
10338,228,223,5
10339,228,223,5
10340,228,223,5
10341,228,223,5
10342,228,223,5
10343,228,223,5
10344,228,223,5
10345,228,223,5
10346,228,223,5
10347,228,223,5
10348,228,223,5
10349,228,223,5
10350,228,223,5
10351,228,223,5
10352,228,223,5
10353,228,223,5
10354,228,223,5
10355,228,223,5
10356,228,223,5
10357,228,223,5
10358,228,223,5
10359,228,223,5
10360,228,223,5
10361,228,223,5
10362,228,223,5
10363,228,223,5
10364,228,223,5
10365,228,223,5
10366,228,223,5
10367,228,223,5
10368,228,223,5
10369,228,223,5
10370,228,223,5
10371,228,223,5
10372,227,229,2
10373,227,229,2
10374,227,229,2
10375,227,229,2
10376,227,229,2
10377,227,229,2
10378,227,229,2
10379,227,229,2
10380,227,229,2
10381,227,229,2
10382,227,229,2
10383,227,229,2
10384,227,229,2
10385,227,229,2
10386,227,229,2
10387,227,229,2
10388,227,229,2
10389,227,229,2
10390,227,229,2
10391,227,229,2
10392,227,229,2
10393,227,229,2
10394,227,229,2
10395,227,229,2
10396,227,229,2
10397,227,229,2
10398,227,229,2
10399,227,229,2
10400,227,229,2
10401,227,229,2
10402,227,229,2
10403,227,229,2
10404,227,229,2
10405,227,229,2
10406,227,229,2
10407,227,229,2
10408,227,229,2
10409,227,229,2
10410,227,229,2
10411,227,229,2
10412,227,229,2
10413,227,229,2
10414,227,229,2
10415,227,229,2
10416,227,229,2
10417,227,229,2
10418,227,229,2
10419,227,229,2
10420,227,229,2
10421,227,229,2
10422,227,229,2
10423,227,229,2
10424,227,229,2
10425,227,229,2
10426,227,229,2
10427,227,229,2
10428,227,229,2
10429,227,229,2
10430,227,229,2
10431,227,229,2
