read_id,observed,expected,read_len,o_minus_e,contaminated,missed_id,false_id
200277,227,226,227,1,1,1,0
200276,227,226,227,1,1,1,0
200275,227,226,227,1,1,1,0
200274,227,226,227,1,1,1,0
200289,227,226,227,1,1,1,0
200234,227,226,227,1,1,1,0
200232,227,226,227,1,1,1,0
198011,226,225,226,1,1,1,0
198000,226,225,226,1,1,1,0
197999,226,225,226,1,1,1,0
197998,226,225,226,1,1,1,0
197997,226,225,226,1,1,1,0
197996,226,225,226,1,1,1,0
197995,226,225,226,1,1,1,0
197994,226,225,226,1,1,1,0
197993,226,225,226,1,1,1,0
197992,226,225,226,1,1,1,0
197991,226,225,226,1,1,1,0
199346,229,228,229,1,1,1,0
199347,229,228,229,1,1,1,0
199348,229,228,229,1,1,1,0
199349,229,228,229,1,1,1,0
198001,226,225,226,1,1,1,0
199350,229,228,229,1,1,1,0
199352,229,228,229,1,1,1,0
199353,229,228,229,1,1,1,0
199354,229,228,229,1,1,1,0
199355,229,228,229,1,1,1,0
199356,229,228,229,1,1,1,0
199357,229,228,229,1,1,1,0
199358,229,228,229,1,1,1,0
199359,229,228,229,1,1,1,0
199360,229,228,229,1,1,1,0
199361,229,228,229,1,1,1,0
199362,229,228,229,1,1,1,0
199363,229,228,229,1,1,1,0
199364,229,228,229,1,1,1,0
199365,229,228,229,1,1,1,0
199351,229,228,229,1,1,1,0
199367,229,228,229,1,1,1,0
198002,226,225,226,1,1,1,0
198004,226,225,226,1,1,1,0
197970,226,225,226,1,1,1,0
198034,226,225,226,1,1,1,0
198033,226,225,226,1,1,1,0
198032,226,225,226,1,1,1,0
198031,226,225,226,1,1,1,0
198030,226,225,226,1,1,1,0
198029,226,225,226,1,1,1,0
198028,226,225,226,1,1,1,0
198027,226,225,226,1,1,1,0
198026,226,225,226,1,1,1,0
198025,226,225,226,1,1,1,0
198024,226,225,226,1,1,1,0
198023,226,225,226,1,1,1,0
198022,226,225,226,1,1,1,0
198003,226,225,226,1,1,1,0
198021,226,225,226,1,1,1,0
198019,226,225,226,1,1,1,0
198018,226,225,226,1,1,1,0
198017,226,225,226,1,1,1,0
198016,226,225,226,1,1,1,0
198015,226,225,226,1,1,1,0
198014,226,225,226,1,1,1,0
198013,226,225,226,1,1,1,0
198012,226,225,226,1,1,1,0
198010,226,225,226,1,1,1,0
198009,226,225,226,1,1,1,0
198008,226,225,226,1,1,1,0
198007,226,225,226,1,1,1,0
198006,226,225,226,1,1,1,0
198005,226,225,226,1,1,1,0
198020,226,225,226,1,1,1,0
199647,229,228,229,1,1,1,0
199648,229,228,229,1,1,1,0
199649,229,228,229,1,1,1,0
198070,227,226,227,1,1,1,0
198069,227,226,227,1,1,1,0
